_time,tipo_aviso,grau_severidade,temperature,humidity,pressure,altitude,windspeed,solarvolt,batvolt
"2024-02-09 08:44:34.779000+00:00,""OC"",""PP"",25.54499817,93.24658203,985.8372803,,0.0,5.229955196,4.770341873"
"2024-02-09 08:54:49.314000+00:00,""OC"",""PP"",26.57999992,85.87109375,985.9001465,,0.0,5.258038521,4.773846149"
"2024-02-09 09:05:03.616000+00:00,""OC"",""PP"",26.75,84.4375,985.9383545,,0.0,5.280220032,4.782734871"
"2024-02-09 09:15:18.026000+00:00,""OC"",""PP"",27.52500153,78.359375,985.9815674,,5.3200984,5.303215027,4.788033962"
"2024-02-09 09:25:31.133000+00:00,""OC"",""PP"",27.13499832,80.25732422,986.0661621,,0.0,5.271265984,4.787863255"
"2024-02-09 09:35:45.210000+00:00,""OC"",""PP"",27.27000046,80.34228516,986.1513672,,0.0,5.364062309,4.804273605"
"2024-02-09 09:45:59.110000+00:00,""OC"",""PP"",27.84999847,76.09179688,986.1705933,,0.0,5.336792946,4.806495667"
"2024-02-09 09:56:13.715000+00:00,""OC"",""PP"",29.20000076,69.23730469,986.1119385,,0.0,5.454619408,4.824701309"
"2024-02-09 10:06:28.332000+00:00,""OC"",""PP"",29.0,70.75537109,986.0770264,,3.990073919,5.496336937,4.834872246"
"2024-02-09 10:16:41.815000+00:00,""OC"",""PP"",28.59999847,72.72753906,986.0771484,,0.0,5.391737938,4.82683754"
"2024-02-09 10:26:54.831000+00:00,""OC"",""PP"",28.72999954,72.42871094,986.0341187,,0.0,5.377696037,4.825640678"
"2024-02-09 10:37:09.604000+00:00,""OC"",""PP"",30.04500008,67.26660156,985.9959106,,0.0,5.53215313,4.847435951"
"2024-02-09 10:47:24.226000+00:00,""OC"",""PP"",30.33499908,64.90869141,985.9842529,,0.0,6.646316528,5.875640869"
"2024-02-09 10:57:40.057000+00:00,""OC"",""PP"",31.21500015,62.50292969,985.9420166,,0.0,6.065730095,5.364188194"
"2024-02-09 11:07:52.730000+00:00,""OC"",""PP"",29.80500031,71.66064453,985.9160156,,0.0,5.447293758,4.829401493"
"2024-02-09 11:18:06.833000+00:00,""OC"",""PP"",30.54999924,66.11816406,985.8146973,,0.0,6.061863899,5.362136841"
"2024-02-09 11:28:21.251000+00:00,""OC"",""PP"",31.58499908,63.75585938,985.7530518,,0.0,6.639194489,5.867863655"
"2024-02-09 11:38:34.736000+00:00,""OC"",""PP"",31.38000107,62.14697266,985.7155762,,0.0,6.026862144,5.311538696"
"2024-02-09 11:48:48.634000+00:00,""OC"",""PP"",30.60499954,65.23583984,985.6764526,,9.310173035,6.800976753,6.000170708"
"2024-02-09 11:59:01.924000+00:00,""OC"",""PP"",30.88500023,64.17626953,985.649231,,4.655086517,6.213064671,5.475214005"
"2024-02-09 12:09:16.322000+00:00,""OC"",""PP"",31.47000122,60.48925781,985.6113892,,3.990073919,6.693732262,5.925811768"
"2024-02-09 12:16:26.199000+00:00,""OC"",""PP"",32.14500046,57.59082031,985.5953369,,3.325061798,6.683964252,5.908718109"
"2024-02-09 12:26:37.365000+00:00,""OC"",""PP"",32.50499725,57.81787109,985.5621948,,0.0,6.701058388,5.93282032"
"2024-02-09 12:36:47.044000+00:00,""OC"",""PP"",31.36999893,60.140625,985.5185547,,0.0,6.262719154,5.608803272"
"2024-02-09 12:47:02.488000+00:00,""OC"",""PP"",32.47499847,56.63085938,985.4193726,,7.315135956,6.671957493,5.899059772"
"2024-02-09 12:57:19.805000+00:00,""OC"",""PP"",33.26000214,53.87744141,985.3809814,,0.0,6.598087311,5.801709175"
"2024-02-09 13:04:33.939000+00:00,""OC"",""PP"",32.65000153,55.14306641,985.2633057,,13.96525955,6.715709686,5.905469894"
"2024-02-09 13:14:44.259000+00:00,""OC"",""PP"",33.72499847,53.29443359,985.2086182,,0.0,6.06288147,5.342820168"
"2024-02-09 13:24:54.041000+00:00,""OC"",""PP"",32.19499969,62.40478516,985.0870972,,0.0,5.462759495,4.837008476"
"2024-02-09 13:35:09.874000+00:00,""OC"",""PP"",32.97999954,56.13623047,984.9416504,,13.96525955,6.761497498,5.976410389"
"2024-02-09 13:45:21.337000+00:00,""OC"",""PP"",33.11000061,58.47802734,984.9411621,,0.0,6.778795242,6.018119335"
"2024-02-09 13:55:32.769000+00:00,""OC"",""PP"",32.80500031,55.92529297,984.854126,,8.645160675,6.141228676,5.408461571"
"2024-02-09 14:05:46.656000+00:00,""OC"",""PP"",33.48500061,54.93701172,984.7493896,,0.0,6.662189484,5.880769253"
"2024-02-09 14:15:56.789000+00:00,""OC"",""PP"",32.72499847,59.33105469,984.6955566,,0.0,5.582417488,4.857008457"
"2024-02-09 14:26:06.411000+00:00,""OC"",""PP"",32.00500107,63.13623047,984.7277832,,0.0,5.440781593,4.835555553"
"2024-02-09 14:36:19.653000+00:00,""OC"",""PP"",31.60499954,64.67675781,984.8623047,,15.96029568,6.259056091,5.568717957"
"2024-02-09 14:46:30.491000+00:00,""OC"",""PP"",31.72500038,63.46972656,984.7540283,,0.0,5.42653656,4.830256462"
"2024-02-09 14:56:43.033000+00:00,""OC"",""PP"",31.50500107,66.49658203,984.4750366,,0.6650123,6.178266525,5.472222328"
"2024-02-09 15:07:01.479000+00:00,""OC"",""PP"",32.18000031,64.59619141,984.5041504,,16.62530899,6.149776459,5.45256424"
"2024-02-09 15:17:11.922000+00:00,""OC"",""PP"",31.46999931,69.79736328,984.383667,,3.325061798,6.907814503,6.132136822"
"2024-02-09 15:27:22.675000+00:00,""OC"",""PP"",31.62000084,69.15722656,984.357666,,3.990073919,5.492267132,4.841281891"
"2024-02-09 15:37:35.158000+00:00,""OC"",""PP"",30.83499908,71.95751953,984.3422852,,13.30024719,5.442409515,4.838290691"
"2024-02-09 15:47:47.192000+00:00,""OC"",""PP"",31.5,67.30957031,984.2597046,,3.325061798,6.801180363,6.048205376"
"2024-02-09 15:57:58.272000+00:00,""OC"",""PP"",31.21500015,68.36328125,984.289978,,11.30521011,6.826414585,6.071966171"
"2024-02-09 16:08:12.128000+00:00,""OC"",""PP"",31.51499939,67.37451172,984.2062988,,0.0,6.791208744,6.020256042"
"2024-02-09 16:18:23.048000+00:00,""OC"",""PP"",31.07999992,68.02539063,983.991333,,3.325061798,6.830077171,6.058632851"
"2024-02-09 16:28:33.782000+00:00,""OC"",""PP"",30.80500031,69.02783203,983.9113159,,0.0,6.797924042,6.026410103"
"2024-02-09 16:38:47.566000+00:00,""OC"",""PP"",30.54500008,69.83349609,983.7994385,,3.990073919,6.802808285,6.059487343"
"2024-02-09 16:48:59.453000+00:00,""OC"",""PP"",30.40999985,71.3984375,983.6665039,,0.0,6.780627251,6.025641441"
"2024-02-09 16:59:10.040000+00:00,""OC"",""PP"",30.04500008,72.22949219,983.5697632,,15.96029568,6.779202461,6.013931274"
"2024-02-09 17:09:23.008000+00:00,""OC"",""PP"",29.51499939,73.2578125,983.619873,,6.650123596,6.052706718,5.394615173"
"2024-02-09 17:19:34.765000+00:00,""OC"",""PP"",29.21500015,74.37255859,983.720459,,32.58560562,5.979446411,5.381965637"
"2024-02-09 17:29:44.222000+00:00,""OC"",""PP"",28.41500092,79.06591797,983.5919189,,3.990073919,5.314204216,4.823760509"
"2024-02-09 17:39:57.337000+00:00,""OC"",""PP"",28.18499947,81.69921875,983.7799072,,0.0,5.097272873,4.822478294"
"2024-02-09 17:50:08.137000+00:00,""OC"",""PP"",27.95499992,83.15869141,983.7209473,,0.0,5.205738544,4.820598125"
"2024-02-09 18:00:18.746000+00:00,""OC"",""PP"",27.72999954,84.99121094,983.9046021,,7.980147839,5.042124748,4.818974495"
"2024-02-09 18:10:32.725000+00:00,""OC"",""PP"",27.54999924,85.99804688,983.8677979,,13.96525955,5.154660225,4.818547249"
"2024-02-09 18:20:43.739000+00:00,""OC"",""PP"",27.45999908,86.62646484,983.982666,,0.0,5.070207596,4.816495895"
"2024-02-09 18:30:54.747000+00:00,""OC"",""PP"",27.41500092,84.67382813,984.0510864,,13.96525955,4.578144073,4.815641403"
"2024-02-09 18:41:09.203000+00:00,""OC"",""PP"",27.15999985,85.04638672,984.0292358,,12.63523483,4.108262062,4.815384865"
"2024-02-09 18:51:19.955000+00:00,""OC"",""PP"",26.96500015,85.58642578,984.2512207,,7.315135956,3.593610287,4.816153526"
"2024-02-09 19:01:30.886000+00:00,""OC"",""PP"",26.72999954,87.45410156,984.5602417,,0.0,3.108058453,4.815384865"
"2024-02-09 19:11:44.875000+00:00,""OC"",""PP"",26.54999924,88.78271484,984.6628418,,17.29032135,2.2975173,4.811452866"
"2024-02-09 19:21:55.720000+00:00,""OC"",""PP"",26.34000015,90.72314453,984.7246094,,7.315135956,0.859788358,4.812051296"
"2024-02-09 19:32:06.245000+00:00,""OC"",""PP"",26.15499878,92.00146484,984.8085938,,0.0,0.0,4.810427666"
"2024-02-09 19:42:24.058000+00:00,""OC"",""PP"",26.04999924,92.53613281,984.9445801,,9.975185394,0.0,4.810427666"
"2024-02-09 19:52:34.743000+00:00,""OC"",""PP"",26.03499985,93.24755859,985.024292,,0.0,0.0,4.809572697"
"2024-02-09 20:02:45.758000+00:00,""OC"",""PP"",25.99499893,93.77392578,985.2392578,,0.6650123,0.0,4.808632374"
"2024-02-09 20:12:59.202000+00:00,""OC"",""PP"",25.92499924,94.12792969,985.3765259,,5.985111237,0.0,4.809487343"
"2024-02-09 20:23:09.820000+00:00,""OC"",""PP"",25.85499954,93.88476563,985.4853516,,7.980148315,0.0,4.808376312"
"2024-02-09 20:33:21.140000+00:00,""OC"",""PP"",25.79999924,93.97412109,985.5430908,,13.96525955,0.0,4.806581497"
"2024-02-09 20:43:34.915000+00:00,""OC"",""PP"",25.70999908,94.58300781,985.5976563,,1.99503684,0.0,4.805555344"
"2024-02-09 20:53:46.088000+00:00,""OC"",""PP"",25.69000053,94.26123047,985.6506348,,13.30024719,0.0,4.804700851"
"2024-02-09 21:03:56.806000+00:00,""OC"",""PP"",25.68999863,93.96728516,985.9279175,,0.0,0.0,4.805299282"
"2024-02-09 21:14:10.606000+00:00,""OC"",""PP"",25.74499893,93.54931641,986.2333984,,0.0,0.0,4.803846359"
"2024-02-09 21:24:22.254000+00:00,""OC"",""PP"",25.68000031,93.63574219,986.3477173,,10.6401968,0.0,4.800940037"
"2024-02-09 21:34:32.924000+00:00,""OC"",""PP"",25.67000008,93.12744141,986.5109863,,33.91562653,0.0,4.804102898"
"2024-02-09 21:44:50.015000+00:00,""OC"",""PP"",25.72000122,91.64013672,986.5849609,,22.61042213,0.0,4.801025391"
"2024-02-09 21:55:01.169000+00:00,""OC"",""PP"",25.69499969,91.09619141,986.7512207,,36.57568359,0.0,4.800940037"
"2024-02-09 22:05:11.938000+00:00,""OC"",""PP"",25.69000053,90.62109375,986.9053955,,22.61042023,0.0,4.799145699"
"2024-02-09 22:15:26.384000+00:00,""OC"",""PP"",25.65999985,90.49609375,987.1379395,,0.0,0.0,4.798461437"
"2024-02-09 22:25:36.992000+00:00,""OC"",""PP"",25.55500031,90.82763672,987.0596924,,3.325061798,0.0,4.798632622"
"2024-02-09 22:35:48.048000+00:00,""OC"",""PP"",25.46500015,90.93701172,987.1345215,,0.0,0.0,4.798290253"
"2024-02-09 22:46:02.046000+00:00,""OC"",""PP"",25.29999924,91.03222656,987.1149292,,23.94044495,0.0,4.797521591"
"2024-02-09 22:56:13.350000+00:00,""OC"",""PP"",25.375,89.92822266,987.137085,,11.30521011,0.0,4.795640945"
"2024-02-09 23:06:24.536000+00:00,""OC"",""PP"",25.35000038,89.52246094,987.1134033,,21.94540787,0.0,4.79632473"
"2024-02-09 23:16:38.140000+00:00,""OC"",""PP"",25.33499908,89.53662109,987.2144775,,17.29032135,0.0,4.795213699"
"2024-02-09 23:26:49.503000+00:00,""OC"",""PP"",25.32999992,89.45800781,987.1772461,,25.27046967,0.0,4.795982361"
"2024-02-09 23:37:00.628000+00:00,""OC"",""PP"",25.28000069,89.91015625,987.1663818,,11.30521011,0.0,4.794102669"
"2024-02-09 23:47:15.302000+00:00,""OC"",""PP"",25.24000168,90.19091797,987.026001,,3.325061798,0.0,4.794359207"
"2024-02-09 23:57:26.389000+00:00,""OC"",""PP"",25.19499969,90.46728516,987.022583,,21.28039551,0.0,4.794444084"
